x1,x2,x3,x4,x5,x6,x7,x8,x9,y
1.0,0.0712224365626523,-0.913684901380976,0.738454748250596,0.264915186364748,-1.74744038930719,-0.557430142326933,0.328770762005563,-0.222534008421536,0
1.0,0.97029002598341,1.71432636889212,-0.910313998736518,-0.822250497130235,-0.958283298641156,-1.28767402275768,0.652417528328446,-0.570101406766142,0
0.0,0.310035251634959,0.879781085517846,-1.30447396247815,-0.116456140241502,-1.15543115075242,0.957864251479972,-0.438558985250003,-1.05853250078182,1
1.0,-0.139548562486308,1.17164004569887,1.22749515128588,0.292209329548364,0.0449398453079005,0.544462851414845,1.28109246898663,0.34685755320504,0
0.0,-0.326311134226136,-0.227072635451084,-1.74883480528331,-0.193796729413291,-0.469085228591394,-0.0619789711380805,0.105734941449261,0.84537217785614,1
1.0,-0.118809506845105,-1.17979767025307,-2.63141254241146,-0.179167807526249,0.04820376148038,0.654792296543872,0.948715249759646,-3.33831925821083,0
0.0,0.893558893245563,0.940339669354717,-0.199367603348536,-0.545759125201564,0.3125985505665,0.0249130275496708,-0.321007612107121,-0.251873410332283,1
0.0,0.211114510660006,-1.61949192748519,0.845051729291115,-0.122459968712064,-0.584591702769785,-0.359781047136034,0.0434219685680086,-0.598052679437067,1
,-0.488779793835391,-0.121784187580724,0.481997630149267,-0.869024356404695,-0.965531325983144,0.826234587592199,-0.948141934659941,-0.53662513715668,1
1.0,-0.220371925105047,-0.153525139641741,-0.258296793079349,-0.58662542503911,0.0325533723468256,-0.379237182992435,0.653554151511631,1.01819781638088,0
0.0,-2.29624578010251,0.332497758818865,-0.733314497327083,-1.12226765366259,-0.0414453100799298,-1.76908010110178,-0.732623316510557,0.0814759966216375,0
0.0,0.276912276234543,-1.22150114908379,0.433202667685294,-2.06706917300245,-2.34984231585602,0.11509045939304,-0.188428628728522,0.791441767863244,1
1.0,0.97381626739689,1.25000399926431,-0.57106371891187,-0.08239778051335,0.681555242755932,0.836648329919227,1.41041907666928,0.41502389849775,0
