x1,x2,x3,x4,x5,x6,x7,x8,x9,y
1.0,-1.02021021973596,-0.151001846425595,-0.50073667245925,0.564632268741106,0.143963773130031,-0.478509913436701,-0.313949768099393,-0.259184602996261,0
0.0,-0.754167090539836,-0.418641066154604,-0.799913742147196,1.20907517883137,0.480024875745672,1.52846130603714,-0.848752069501851,-2.47351287987896,1
1.0,-1.22566787811365,1.9982933467335,1.24362867339583,0.126172671128124,-0.0516997050943483,-0.0701600773105064,1.55354883940146,-0.0876255932985017,1
1.0,-1.01690496475607,-0.19832293049063,0.592185996029944,0.136994191278986,-0.438841261660444,-0.835703363969419,-1.0613994411709,-0.220254051216756,0
0.0,1.72199550261247,1.01302745824193,-0.856054654416139,0.115119468603596,1.04101560151825,-0.0006342834501588,-0.227192190963033,-0.59021948982071,1
0.0,2.99988878380276,-0.0213533127023218,-0.50296350177687,-1.14885264130609,-1.0936250100531,1.13999406381323,0.767065119606176,0.0573324633607023,1
0.0,2.50317248342828,-0.927388236623253,-0.813908331632356,-2.08207881668815,-0.12479205959041,-0.0093343317578915,-0.312463071057261,0.411590478235659,1
0.0,0.4696137872779,0.224390028742373,-1.17294343727064,-0.143494701931836,-0.238432445541981,-0.834834090877137,0.343294624923554,-1.03838621139082,0
,1.17924365152284,1.15197775789162,0.581980037664935,1.63618088693888,-1.24745647861612,1.53190477105395,0.117668140476554,0.198338714627769,1
0.0,0.402744406081915,-0.506015648771253,-0.875484218669184,-0.97815188119524,0.766544240359175,-2.53070728717758,0.19762648736878,1.61203815807631,0
0.0,0.503450208638303,1.48048342963247,-0.532041662343797,-0.962420673300026,0.737522428506878,-0.706495179913473,2.08429810701095,1.74299947785014,0
0.0,0.204972626239569,-1.29601792177974,0.887084247316322,0.0566894991126294,2.3702708263969,0.0196055723036776,0.455733239135003,-0.507185411855655,1
1.0,0.590978333186404,-0.362728442842719,2.17326815378072,0.941048050609957,1.52726632586699,-1.6491732920064,1.31800184935687,-0.0753626428873385,0
0.0,0.781294143253094,0.216118929092983,-1.30696306329821,0.739537934753414,0.566511101770171,0.971083908219538,-0.926954131932974,1.58231610630423,0
0.0,-0.481214893805051,0.142274689638355,-0.291595277398218,1.56375328455781,1.16364031791361,1.70668978278304,-1.53640014559092,0.43085547166508,0
0.0,0.679878241425952,-0.172082193748607,-0.809951150125252,-0.73357570745595,0.17983236629782,0.127965032030067,-1.16965414398332,0.529545627988957,0
1.0,1.88532424110238,0.675191847986352,0.337321554149507,0.240515529103402,1.05843230601617,-0.7287067796899,1.27767881540101,-1.37005392269497,1
0.0,1.04245569174574,0.825541049774781,0.516225939456715,-0.263798888484992,-2.11020755712309,0.81297138589089,-0.724994969845825,0.649315016489737,1
0.0,0.249707709822168,-0.138322825932342,-0.489906656952881,-0.96121588084014,0.526872639819206,0.316680284400235,-0.44313928912345,0.78527067207096,0
1.0,-0.0598019916812906,-2.43950073948722,0.4411363805468,-0.0833949302231524,-0.418230631553302,-0.0086171261362443,-1.08518317070885,-0.50136410339704,1
0.0,0.287334255402618,-1.79169649530628,0.196602480735098,0.86128739330029,-0.424254816194181,-1.72754651977382,1.5280956100964,0.207231556795415,1
1.0,-0.682581852891492,0.133956846495905,-0.473834754692135,1.49763450639144,-1.22780888617727,-0.157827133506993,0.648541492276034,0.18214120184608,0
0.0,-1.54641699930329,0.896030247791026,0.471046517820659,-1.05821854835077,-1.44343691729393,-1.01648855192987,-1.37908153070098,-1.03368484002927,0
0.0,1.35031258906715,-0.625608731171251,0.67901066754093,-0.857394301365703,1.32483030966204,1.59535172648337,1.18487352624142,0.234828111793131,1
0.0,-0.858999194468841,-1.70853977806839,-3.05485114003363,-0.765521283753289,-0.55414437904054,0.0901806114309948,0.573824808475415,0.88649365877753,0
1.0,0.284213090140233,-0.995827642668482,0.763593975707773,0.875874034872981,2.36244066666016,1.71599561077967,2.0673607177468,0.0667552226669568,1
