           NA  0.3606509992 -1.7796894442 -0.6794293291  0.2126753440 -0.2933708552  0.8150935012 -1.7369831559  0.2570515996 -1.6424605569
           NA -0.6687931907 -0.6324187980 -0.8926145222  0.8486987262  1.5537319774 -0.5279717157  0.0469356259  0.1387951445  1.4791128356
           NA -1.1009083309 -0.8250171988  0.8925400835  2.2299265102  0.3986352416 -1.1954295897 -1.0874601181  0.4364751605 -0.1425511126
           NA -1.9959805107  0.4490466902 -0.7709529749  0.3306064517  1.7199150567  0.7484072870 -1.7980906899 -0.3782347183 -1.6190218541
           NA -2.0404820689 -0.2596219808  1.4034558840 -0.2856440919  1.5773259981  0.2779370925  1.0605484234  0.7082509444 -0.9838891089
           NA  1.2413280138 -0.2179515405  0.2300388339 -0.8908065633  0.2808668299  0.5734324868 -0.4846254040  0.9117988728  0.3395228565
           NA  1.2765717110  0.1132861321 -0.5935489116  0.4159809952 -0.6716918914 -0.8612072282  0.2147560676 -1.3191318339  0.3301672396
           NA -0.0122316519  1.1600231308  0.3991924339 -0.2378634499  0.0182495885 -0.8952978826  0.0497470184  0.1038812923 -0.0470846822
           NA  0.1777978967  0.1085153343  0.3206619100  1.0343922465 -1.0010355923 -1.4402463421  0.6844654480  0.8428209840 -1.5928939515
           NA -0.0495524300  0.4512558466  1.8565430223  0.3052039207  0.6878093787 -1.6282723170  0.8307776009 -0.6983806547 -0.0366326225
-0.6663376678  0.7644717165  1.4414278368  0.4472199431 -0.5949028381 -0.2216337394  0.2076531600  0.1700247368 -0.9319742726 -0.1635650860
-0.7841946906  2.1873513951  0.8019108531 -0.3336455477  0.4964890183  0.1757449928  2.7483166191  0.3465702625  0.5240212525 -0.2517235791
 0.7322422962  0.6241824559  1.0285596350  1.5723447336 -1.3104984699 -0.6010149653 -0.4443745251 -1.8943771401 -0.4725239676  0.4666091813
-0.3063265573 -0.2937733476  0.3581963729 -0.1472971527 -1.1110386354  0.2734474806  1.1393238199  0.9838786354  0.7014273523  2.3614581653
 0.1023026001  0.0042366833 -0.5034674554 -0.1052928082  0.3559728602  0.4219756660  0.2628138636  0.3310154042 -0.7843676580 -0.4154744634
-0.3646503842  1.4188293052  0.9043200484  0.6556344460  0.3568968675  0.4680148291 -0.3542545455 -0.0873335357 -1.2153017934  0.0944072280
 1.1821944918 -0.8668048665  0.0657272326  0.2110760033  0.9831744762  2.5616206277  0.4645446578 -0.7519415107  1.1129591610 -0.6376109529
-0.9268572540 -0.4920705167 -1.7749398515 -0.2518477110  1.2365771511 -0.2113056407  2.2794308878 -1.7773505257 -1.2040225135 -0.0759104638
 0.8946579805  0.5228600784 -1.2558522712  1.3469496145 -0.7644403017  1.6330927323  0.7864663031  1.5560429825  0.0345592158 -2.3426560492
 1.0720272303 -0.3415108117  0.4770539553 -0.8933458754 -0.0419400452 -0.1103548650 -0.2757575950  0.1707621877 -0.8518270632  0.5050573188
-0.5032056021 -1.9254553596  1.8179647969  0.2532895348  0.3972117528 -0.1345591385 -0.6678226890  1.0898955896  0.1503494374  0.2000259115
-0.3329234776  0.7078436527  1.8306707596 -0.5334560643 -0.6237674323 -0.4696851954  2.1629071871  0.7956083498 -0.4566317719  1.8029077570
-0.7523329158 -0.2408819160 -0.7976158429  0.2064815227 -1.0504818799 -0.4445347866  0.6490116284  0.7019647220 -0.3529071859  0.2140073318
 0.4973360341  0.0976383198 -1.0234286286  0.2875956994  0.4705803690 -0.5113310919  0.7699493198  1.9471031583  1.3895282238 -0.1056610614
-0.9744168264 -0.5643052412  0.6376845649 -1.6106676614 -2.3061354330 -0.3960175371  0.2602807366  0.4724540247 -1.8195705415 -0.9189061042
 0.9422868500  0.4982169800  1.6911505040  1.4285895290 -1.3135339673 -1.2182553349 -0.6312931652  2.5615916787 -1.4248796656  0.7564114060
